Cobalt Blue 1,0.0150515359823,0.014407551137,0.0140650581758,0.0137506339501,0.013477201501,0.0132710600279,0.0131630293319,0.0129411502309,0.012695967319,0.0125106974253,0.0123151074081,0.012083474439,0.0117805808214,0.0115336493851,0.0113391919767,0.0111534707295,0.010971255189,0.0108202062555,0.0106139743441,0.0104822577733,0.0103029293678,0.0101429154047,0.00995378633881,0.00975694073699,0.00948470196907,0.0091571937974,0.00884292689382,0.00850503201325,0.00820143718703,0.00786986653084,0.00752902485896,0.00718676158518,0.00687616444436,0.00659178660359,0.00635345881587,0.00614752693869,0.00593893154836,0.00572143496123,0.00548769413706,0.00529551826032,0.00512726782691,0.00498566929316,0.00482922327043,0.00470490938912,0.00461019753583,0.00450143963807,0.00444532603813,0.00442875877389,0.00444425243915,0.00448702295225,0.00455982892363,0.00466049662359,0.00481644170423,0.00494142949004,0.00506769307633,0.00516193002087,0.00519234460066,0.00514599019187,0.00505607825875,0.0049133848739,0.00476940871145,0.00458551127611,0.0043922620198,0.00422212254272,0.00409555460587,0.00402076799922,0.00398132333475,0.00395838234895,0.00398167958326,0.00402398260174,0.00403756798665,0.00408259511199,0.00415836929925,0.00421115360082,0.00426861576222,0.00431940670324,0.00435310797159,0.00440007895256,0.00445804704276,0.00447829420529,0.00450615403575,0.0044947274836,0.00453180786251,0.0045280315503,0.00456674249802,0.00462615901372,0.00466077508433,0.00472745563628,0.00480895827347,0.00488525326486,0.00496696627467,0.00501086579539,0.00520543082914,0.00540744473446,0.00566188234309,0.00596849333098,0.00633684591481,0.00682117729674,0.00737393285986,0.00802415418969,0.00875844701107,0.00960113280803,0.0104503737936,0.0112993922061,0.0122420845384,0.0132556319404,0.0142833017359,0.0148707754472,0.0156290109271,0.0162039011838,0.0167480707223,0.0172603778924,0.0176243841136,0.0179594530833,0.0182330133038,0.0184738450167,0.0186325223947,0.018840905265,0.0188942525274,0.0189748634401
Cobalt Blue 2,0.0120129545973,0.0114303562001,0.0110172593752,0.0105784226103,0.0103003913672,0.00996465086258,0.00974197869633,0.00949690453485,0.00926680815999,0.0090345402928,0.00884406873916,0.00860067282589,0.00837359169952,0.00818971794711,0.00801162528251,0.00787536838112,0.00772747230221,0.00758838521405,0.00747080702741,0.00737967647687,0.00728577511949,0.00720353092444,0.00710368028649,0.00705210826148,0.00696570635085,0.00687959909108,0.00680834200855,0.00672722317434,0.00667044568228,0.0065754147335,0.00651141714343,0.00643292574512,0.00634457823103,0.00627499964313,0.00621089296529,0.00617164391241,0.00611528954039,0.00605548789965,0.00598742697398,0.00593863731556,0.0058971357592,0.00588134757487,0.00584602085527,0.00583087297995,0.00583834939215,0.00584452253655,0.00587782986419,0.0059242593431,0.00601385208898,0.00610512597443,0.00623671642097,0.00637523200747,0.00653720918857,0.00667443737855,0.00680730121828,0.00691736025121,0.00699852497811,0.00703172171079,0.00703904308088,0.00702179219661,0.00697460848972,0.00691963034066,0.00681722970682,0.00671209875649,0.00659524968997,0.00653715862641,0.00648323605882,0.0064682597201,0.006547729999,0.00664332176785,0.00674554204267,0.00683585733712,0.00693895721017,0.00703900617541,0.00713463214172,0.00720983134229,0.00730928961163,0.00737871173315,0.00747586888917,0.00754284108057,0.00758857818003,0.00762479799654,0.00767202174623,0.00772445352058,0.00777857119416,0.00784369628843,0.00794021216304,0.00801573352357,0.00810390455783,0.00822163564272,0.0083528121001,0.00849077268765,0.00864928234821,0.00888438529273,0.0090932056306,0.00937763354456,0.00959571194353,0.00986932933187,0.0102119857969,0.0105030653523,0.0107790301805,0.0110921988068,0.0114806782767,0.011652345203,0.0118380575292,0.0120563358276,0.0122287798455,0.0123466272038,0.0124723704616,0.0126135120853,0.0127482104303,0.0128126019195,0.0128972436396,0.0129805550497,0.0130692010615,0.0131231602465,0.0131964523801,0.0132476638571,0.0132570879923,0.0133376060469
Copper Blue 1,0.0120924783144,0.011342058277,0.0110573506173,0.011009473925,0.0111559762231,0.0113828440528,0.0115857676663,0.0118272248813,0.0121026677434,0.0123363923909,0.0125381327555,0.0127180602233,0.0129312104455,0.0130929872215,0.0131992672459,0.0133707194978,0.0134978682534,0.0136594236709,0.0137439800738,0.0138589377762,0.0140127446351,0.0141453264138,0.0142728647448,0.0143953168086,0.0145315206577,0.0146255056109,0.0147500129404,0.0148225787238,0.0149139050361,0.01494882641,0.0149865566631,0.0149824484255,0.0150146780956,0.0149777570764,0.0149549118568,0.0148883136579,0.0148067384482,0.014684469168,0.0145167963026,0.0143520338955,0.0141426002176,0.0139051306089,0.0136725927108,0.0134013043857,0.0131321810521,0.0128154247962,0.012506373776,0.0121620309058,0.0118308922404,0.0114843735383,0.011145109082,0.0107739982708,0.0104132578632,0.0100348793404,0.00967591893973,0.00932759799878,0.00898441836929,0.00864160047904,0.00831211815662,0.00799569010039,0.00769797001956,0.00740162750686,0.00711679063487,0.00683223467248,0.00656363820764,0.00633398875483,0.00609781035194,0.00587863794532,0.00570120411773,0.00549747547643,0.00531512191507,0.00513991512842,0.00497737867717,0.0048299450972,0.00468886423263,0.00454363574709,0.00441462309182,0.00430142045773,0.00419500634869,0.00410076854432,0.00399940432584,0.003897419135,0.00381458879487,0.00373510836097,0.00366808938232,0.00361017551995,0.00355323023519,0.0034669968198,0.00340688530288,0.00335887173215,0.00328528672929,0.00323346051105,0.00318166133858,0.00314137536056,0.00312215911967,0.00308744043043,0.00301288717492,0.00297847312743,0.0029467452208,0.00295589027024,0.00290245760362,0.00288146461032,0.00294762378017,0.00290005880576,0.00286326228565,0.00277988983185,0.00271744845458,0.00267395887757,0.00267961524879,0.00276977989991,0.00276923907986,0.00273912693804,0.00276515076983,0.00272191726927,0.00265576972888,0.00259197754231,0.00255788464586,0.00255314564302,0.00250769827295,0.00249470523387
Copper Green 1,0.0140934330622,0.0111634795947,0.00994617474323,0.00916680809083,0.00867427201691,0.00826903706798,0.00792181857885,0.00768163691957,0.00744003736578,0.0072435874735,0.00715984457218,0.00718993753826,0.00702376474787,0.00688738581147,0.00686474950841,0.00689286958629,0.00693021886476,0.00702908137956,0.0071416660557,0.00731265781444,0.00754127241298,0.00774144104092,0.00803283514869,0.00834498097464,0.00870192241281,0.00903483838053,0.00935413523712,0.00970942001392,0.0100243227929,0.010401387373,0.0107344651859,0.0110589269684,0.0113057495433,0.0115672170894,0.0117724552563,0.0119641230982,0.0121230807667,0.0122677312515,0.0123621568638,0.012410027143,0.0124104861954,0.0123995354703,0.0123256706318,0.0122224042296,0.0121077495173,0.0119692964449,0.0118163714614,0.0116395877048,0.0114354128686,0.0112259393247,0.010967333981,0.0107245292687,0.0104589273308,0.0102340629232,0.0100271258134,0.00981714091968,0.00955126563796,0.00933193130366,0.00908519696316,0.0088578861817,0.00862876023593,0.00843777381627,0.00824039893019,0.00805381907987,0.00792922925418,0.007836015871,0.00772611044044,0.00756398330274,0.0074499512104,0.00726457606772,0.00713872433594,0.00704314328764,0.00696621462308,0.00691048329823,0.00686164123474,0.00682286278441,0.00677201992014,0.00673437446957,0.00669927768712,0.00670986976409,0.00668529686192,0.00666033338196,0.00662607811094,0.00661713022701,0.00662109945823,0.00665585798408,0.00665333225602,0.00664500601046,0.00672512734558,0.00665093717144,0.00652948942904,0.0065755921712,0.00660142962808,0.00657281484557,0.00657388972255,0.0065487840643,0.00655165398143,0.00661839928712,0.00664708203033,0.0067326589966,0.00665018982263,0.00663725256539,0.00652380734035,0.00651422892649,0.0067479138127,0.00681265430815,0.00664605024317,0.00654632698952,0.00659682696394,0.0068481889114,0.00682043959315,0.00676900572153,0.0068317394205,0.00674281249085,0.00662898569074,0.0065362591545,0.00650105138949,0.0064398970099,0.00642461534259,0.00640772780688
Copper Green 2,0.0112464794616,0.011165612755,0.0112488331274,0.0113841208436,0.0115375948635,0.0116772921539,0.0118565559616,0.0119891675528,0.0121676093305,0.0123060911749,0.0124640987657,0.0125723164612,0.0126960960911,0.0127755864575,0.0128503579822,0.0129594028105,0.0130023939583,0.0130626745573,0.0130731093744,0.0130923331758,0.0131421917826,0.0131776283827,0.0131915369278,0.0132166145193,0.0132189737669,0.0132210507347,0.0132147744421,0.0132047177119,0.0131776146602,0.0131226018178,0.0130844649532,0.013031550753,0.0130042231266,0.0129281994003,0.0128667981634,0.012766584952,0.0126669199542,0.012549481061,0.012405995595,0.0122554648513,0.0121340703018,0.0119705867051,0.0117911457773,0.0116310109502,0.0114423289606,0.011250645177,0.0110344664134,0.0108246538965,0.0106373246001,0.0104385040566,0.0102514091011,0.0100528640703,0.009875276196,0.0096445753156,0.00943512269922,0.00918642389528,0.00898754669178,0.00875734171452,0.00856104753057,0.00836682228688,0.00815733304726,0.00794158797684,0.00774660272911,0.00752250865969,0.00732455645916,0.00714118686053,0.00694657405328,0.00677128255411,0.00660378895419,0.00650195154001,0.00638107270743,0.00625023517966,0.00611527830404,0.0059786084822,0.00585197882467,0.00571447662038,0.00559340124275,0.00548179661112,0.00537243108829,0.00525479040357,0.0051597263968,0.00504150095791,0.00495855325975,0.00486450488512,0.00479067180159,0.00471724938313,0.00464449229149,0.00457488532583,0.00448696104585,0.00440820124988,0.00435185516854,0.00427395156475,0.00420396394013,0.00416411590349,0.00409726243314,0.00407453605087,0.00403325401454,0.00396708514167,0.00394591849207,0.00391114522445,0.00384970360476,0.00378423925445,0.0037636545297,0.00378220814045,0.00369183697935,0.00361625693712,0.0035844831646,0.00350618370988,0.00349897626767,0.00352608518025,0.00348656911435,0.00344610565639,0.00344027342108,0.00337149669304,0.00331868302036,0.00329416320929,0.00325674259037,0.00323183752386,0.00318935073847,0.0031915926805
Copper Green 3,0.0105313136175,0.00941550266212,0.00873878791617,0.00823147174906,0.00788026317482,0.00743464125824,0.00717795616388,0.00691820333263,0.00671234382236,0.00652332576721,0.00639646093144,0.00637102330772,0.00622308606048,0.00616056441912,0.00614942424282,0.00617411629722,0.0062260753056,0.00633483902197,0.00645391403119,0.00662427186594,0.00684021027669,0.0070608876447,0.00732919292814,0.00762426267556,0.0079367074167,0.00827408218848,0.00862101174596,0.0089936627329,0.00935788490399,0.00970310766747,0.0100437921171,0.0104183691834,0.0107273825605,0.0110306213256,0.0112989324779,0.0115329440474,0.0117477040951,0.0119493660137,0.012112516872,0.01225561758,0.0123602502878,0.0124014461839,0.0124334535488,0.0124517303456,0.0124181174704,0.0123594173973,0.0122951670517,0.0121929426362,0.0120520751922,0.0119073327732,0.0117444489263,0.011572340962,0.0113728205148,0.0111886136924,0.010999817416,0.0107815308396,0.0105550303605,0.0103589749606,0.0101748125905,0.00996733713951,0.00976987204003,0.00958183173137,0.00937982200077,0.00921753539703,0.00905197487641,0.00888503209909,0.00872909511749,0.00858170444131,0.00840746787163,0.00827601383872,0.00813997114829,0.00800048842668,0.00788836736633,0.00777276163869,0.00764056178486,0.00756561496457,0.00746297241744,0.0073683827876,0.00727034945612,0.00719388155779,0.00712625585803,0.00706720795533,0.00698098903749,0.00691869027502,0.00687465420034,0.00684392827353,0.00679659544978,0.0067515585417,0.0066948569472,0.00663755764616,0.00658990119824,0.00656249026717,0.00653074715491,0.00651075315994,0.00649448632549,0.00649975695744,0.0064637134037,0.00641676516862,0.00639933506304,0.00642096250985,0.0063936554936,0.00633528695964,0.00642782144773,0.00649880935077,0.00647766503814,0.00644110780258,0.00640211380582,0.00641837126365,0.00646017898574,0.0065506037867,0.00661728428866,0.00662116181474,0.0067016798266,0.0066584098715,0.00665400585372,0.00668932679832,0.00667945954818,0.00668501007822,0.00670926542927,0.00669037451114
Copper Green 4,0.00888159207122,0.00850388030934,0.00832062178557,0.00830905859281,0.00834508884739,0.00839658848016,0.00842633403686,0.00846498685464,0.00853299753287,0.00858725867274,0.00865540037199,0.00872531194126,0.00881680446979,0.00888529027433,0.00896580971973,0.00906664506213,0.0091598672553,0.00924987945704,0.00936297783247,0.00945890189283,0.00953039887419,0.00962765388099,0.0096953689222,0.00979912376122,0.00987164759755,0.00996561470396,0.010038749632,0.0101313536714,0.0101935155212,0.0102585050273,0.0103054694839,0.0103822425314,0.0104062348632,0.0104541557112,0.0104771084182,0.0105013393722,0.0105198234123,0.0105316636059,0.0105224370447,0.0105218126538,0.0105047327232,0.0104621140755,0.0104168345876,0.01037401708,0.010314243395,0.0102426417956,0.0101780954003,0.0101004009615,0.010004836566,0.00991860751753,0.00983369416859,0.00973946704779,0.0096335895415,0.0095401065713,0.00944232231618,0.00934488676213,0.0092320130059,0.0091196904763,0.00900295105658,0.00889927241708,0.0087958189051,0.00868891234874,0.00857834127772,0.00847126915731,0.00836922725308,0.00826475721969,0.00815945931209,0.00806410743254,0.00797945107749,0.00787343668979,0.00780027213065,0.0077001393974,0.00762559262694,0.00756266579684,0.00749172684975,0.00743212043898,0.00736798154325,0.00731493740217,0.00725681686359,0.0072090900979,0.00715049344249,0.00710711922539,0.00706396135016,0.00702946713719,0.00699730727945,0.00699071276153,0.00695230751312,0.00693459289808,0.00689724884541,0.00688188458778,0.00684564563011,0.00680624171422,0.00679417563774,0.0067770339881,0.00676449418193,0.00675747536549,0.00673943227185,0.00672256189844,0.00671178317758,0.00671659234637,0.0066813628294,0.00663351263968,0.00660755444069,0.00662928863817,0.00665476188147,0.00656767462869,0.00651424624024,0.00647884470004,0.0064525494001,0.00647692463651,0.00646107928332,0.00642613038893,0.00639717061984,0.00637399712834,0.0063699457589,0.00633407402657,0.00630434338676,0.00628140606268,0.00629445206462,0.00625999455672
Red 1,0.00841367477855,0.0079190236814,0.0077015237849,0.007541551886,0.00735217525288,0.00717233976462,0.00702392380104,0.00680806261874,0.00662229531825,0.00647738808741,0.00631014973589,0.00621948952719,0.00607313587475,0.00593846137101,0.00584734690067,0.00575256570794,0.00565814811503,0.00561709410537,0.00553626474135,0.00549891365608,0.00544131403985,0.005393091016,0.00537175256551,0.00532567497397,0.00532449102919,0.00528979753066,0.00526259106426,0.00523893862613,0.00521378868153,0.00519358521525,0.00519173570283,0.00520290620361,0.00518850719746,0.00519580049912,0.00517813168931,0.0051810601895,0.00521156693313,0.00520657763525,0.00522402298388,0.00524780010343,0.00525862827577,0.00526800359392,0.00530472228646,0.00532037268108,0.00535612096071,0.00538529361067,0.00544394468511,0.00550293257778,0.00555755978475,0.00563442636022,0.00570648868533,0.00579289572113,0.00590414673116,0.00603062876354,0.00618872715319,0.00637860144362,0.00656506151961,0.00678512877765,0.00701872873945,0.00724901798408,0.00751156295922,0.00776630840046,0.00802759885767,0.00830074116758,0.00859113870905,0.00882220558691,0.00909642893454,0.0093280344613,0.00949827141022,0.00957793783793,0.00973364790687,0.00983238945541,0.009952841552,0.0100587092008,0.0101470557221,0.0102503393219,0.0103431900612,0.0103969867013,0.0104519650427,0.0105096078292,0.010569636566,0.01063784231,0.010657180182,0.010684478924,0.0107525381299,0.010806674546,0.0108348578698,0.0108744779329,0.0109658968941,0.0109775094086,0.0109529137798,0.011057289206,0.0111174570423,0.0111574032281,0.0112022054004,0.0112641825006,0.0113152660126,0.011365168494,0.011369189722,0.0114229718099,0.0114739934731,0.0115238340532,0.0114762568599,0.011520306407,0.0117738137717,0.0118274306325,0.0117897433353,0.0117957788758,0.0118022345881,0.0118835394465,0.0119317273261,0.011967745232,0.0119921982221,0.0120184771319,0.012077473908,0.0121136140807,0.0121579355726,0.0121239861943,0.0121678736032,0.0121818432844
Red 2,0.0103375166267,0.0104619566959,0.0102761123665,0.0100079863119,0.00959099069749,0.00911871276558,0.00868530357542,0.00826993652109,0.00789195629214,0.00748856264631,0.00715556376322,0.00687356557023,0.00656811193089,0.00634444146693,0.00614420916342,0.00593871100991,0.00576962641366,0.00562095005352,0.00550659399044,0.00539220152073,0.00527495673229,0.00516383510226,0.0050701683456,0.00500210659162,0.00493259113382,0.00486769476281,0.00480379687154,0.00475895417195,0.00470161139394,0.00468868830856,0.00467223272249,0.00464897612484,0.00462603213717,0.00460735829009,0.00461662053169,0.00461736231811,0.00462512810968,0.00463151204726,0.00464286036862,0.00467654047064,0.00469617745132,0.00471167293402,0.00473209861751,0.00475017093001,0.00479273601066,0.00482259306953,0.00489728582774,0.00495236482733,0.00502034912273,0.00507714871929,0.00515599790435,0.00520813731328,0.00529799173855,0.00539588771143,0.00551101008815,0.005661670222,0.00580954065928,0.00593942668786,0.00606684983877,0.00623747737438,0.00639624923063,0.00656150922524,0.00671239198788,0.00689254537527,0.00709667987598,0.00725333744662,0.00744509444925,0.00763315528892,0.00779636170321,0.00787564032779,0.00801658793528,0.00815016658208,0.00830815158257,0.00845112390389,0.00863551108509,0.00880325281196,0.00896556239771,0.00914074262068,0.00929035611625,0.00946877260592,0.00961512683111,0.00979486803172,0.00992176041504,0.0100905944145,0.0102358634061,0.0104058704833,0.0105759268482,0.0107489972021,0.0109267484398,0.0110574263228,0.0111511507744,0.0113274553911,0.0115115584764,0.0116406639654,0.0117708675867,0.0118547038918,0.0120088132124,0.0121548406465,0.012261292305,0.0123476854061,0.01248384129,0.0126327678893,0.0126181402062,0.0127032785482,0.0129713897523,0.0131202410664,0.0131004551669,0.0132600363212,0.0132675297705,0.0133304486325,0.0133687797486,0.0134333388966,0.0134208436503,0.0135287623895,0.0136507720072,0.0137258409343,0.0137730623688,0.0137894140668,0.013838485301,0.0138785424255
Back 1,0.00556179472003,0.00557714391448,0.00569389072142,0.00584873210852,0.00602413358522,0.00617255256629,0.00631145934366,0.00644620846488,0.00659064585931,0.00671706759124,0.00683916068253,0.006931525992,0.00705122593615,0.00711324436014,0.00717106444765,0.0072515542809,0.00730373696549,0.00737886017422,0.0074481082544,0.00753382360229,0.00761361233559,0.00770201894111,0.007780229405,0.00783945550618,0.00788870666498,0.0079394788865,0.00800084261153,0.00803847953806,0.00808988866089,0.00811118226756,0.00813627312816,0.00817031620239,0.00822887171386,0.00825787805557,0.00830136468545,0.00832954152994,0.00836936184569,0.00841117486165,0.00843072239258,0.00846304481626,0.00848797422682,0.00853339317205,0.00857759425011,0.00860681225662,0.00864162190069,0.00867416615925,0.00868793263488,0.00870636844885,0.00873331089979,0.00877225023229,0.00881327379572,0.0088489065807,0.00887547083176,0.00889405029812,0.00889996674263,0.00889389838254,0.00892632377829,0.00893689430602,0.0089626977079,0.00898629038847,0.00901581731119,0.00901822952723,0.00902947318719,0.00902095447326,0.00899014230658,0.008990950828,0.00898583909114,0.00896654644786,0.00896796199598,0.0090017934054,0.00900914891634,0.00899479638981,0.00898704106756,0.00898003133937,0.00895275836081,0.00892353145548,0.00890850198294,0.00888530148611,0.00887590369582,0.00885858531948,0.00884435483391,0.00881610044256,0.00881548451704,0.00878737123555,0.00878797127032,0.00877573602748,0.008771474128,0.00875367966474,0.00873167669493,0.00872718851114,0.00874168405444,0.00871178846629,0.00868947022397,0.00871115156498,0.00869458386772,0.00870880164069,0.00870127641652,0.00868963230963,0.00870664049851,0.00871472507712,0.00871965375253,0.00872546658934,0.00875434898319,0.00874719433134,0.00868771842755,0.00872511127214,0.00873666257704,0.00872979078057,0.00875580711852,0.0087505587212,0.00879661138959,0.00879129053044,0.00880847669573,0.00882090389884,0.0088029003133,0.0087957634591,0.00878029222368,0.00877055182879,0.00877223688406,0.00875698557663
